trade_date,SG CTA Index,SG Trend Index,SG Trend Indicator,SG Short-Term Traders Index,SG Multi Alternative Risk Premia Index
2002-01-18, 1107.94, 1090.96, 1089.41,,
2002-01-21, 1108.17, 1091.95, 1089.65,,
2002-01-22, 1117.98, 1104.83, 1095.72,,
2002-01-23, 1114.46, 1100.08, 1098.37,,
2002-01-24, 1118.57, 1106.24, 1106.92,,
2002-01-25, 1122.46, 1113.43, 1111.05,,
2002-01-28, 1115.28, 1100.07, 1106.61,,
2002-01-29, 1112.80, 1095.01, 1090.04,,
2002-01-30, 1111.38, 1096.65, 1085.10,,
2002-01-31, 1117.13, 1108.06, 1092.73,,
2002-02-01, 1112.46, 1098.42, 1088.55,,
2002-02-04, 1104.53, 1081.83, 1075.76,,
2002-02-05, 1114.16, 1101.63, 1079.86,,
2002-02-06, 1113.63, 1100.31, 1080.82,,
2002-02-07, 1113.35, 1102.62, 1079.11,,
2002-02-08, 1114.59, 1098.98, 1082.16,,
2002-02-11, 1105.79, 1081.94, 1077.23,,
2002-02-12, 1099.30, 1074.37, 1074.41,,
2002-02-13, 1102.63, 1082.43, 1081.88,,
2002-02-14, 1099.53, 1073.55, 1082.36,,
2002-02-15, 1100.25, 1073.34, 1079.16,,
2002-02-18, 1097.99, 1072.91, 1080.97,,
2002-02-19, 1103.12, 1078.27, 1078.02,,
2002-02-20, 1103.30, 1078.92, 1082.03,,
2002-02-21, 1102.04, 1076.22, 1081.71,,
2002-02-22, 1098.12, 1068.04, 1071.25,,
2002-02-25, 1098.31, 1072.10, 1080.46,,
2002-02-26, 1102.58, 1081.54, 1089.65,,
2002-02-27, 1099.94, 1078.72, 1088.62,,
2002-02-28, 1093.42, 1064.59, 1084.07,,
2002-03-01, 1090.82, 1060.12, 1082.60,,
2002-03-04, 1084.51, 1049.52, 1071.16,,
2002-03-05, 1084.16, 1047.21, 1068.84,,
2002-03-06, 1081.09, 1041.24, 1065.57,,
2002-03-07, 1079.14, 1037.60, 1048.77,,
2002-03-08, 1081.21, 1046.73, 1059.84,,
2002-03-11, 1081.37, 1050.29, 1052.34,,
2002-03-12, 1078.04, 1043.46, 1050.83,,
2002-03-13, 1075.83, 1038.14, 1048.91,,
2002-03-14, 1082.63, 1051.22, 1046.26,,
2002-03-15, 1084.92, 1055.11, 1051.70,,
2002-03-18, 1085.17, 1055.43, 1052.68,,
2002-03-19, 1088.00, 1059.44, 1055.94,,
2002-03-20, 1090.34, 1059.54, 1061.73,,
2002-03-21, 1092.86, 1064.52, 1062.84,,
2002-03-22, 1091.36, 1058.24, 1069.84,,
2002-03-25, 1090.61, 1054.43, 1073.58,,
2002-03-26, 1085.38, 1049.27, 1066.99,,
2002-03-27, 1086.08, 1053.46, 1070.70,,
2002-03-28, 1095.53, 1070.21, 1088.06,,
2002-03-29, 1094.47, 1067.97, 1087.10,,
2002-04-01, 1099.66, 1078.32, 1074.68,,
2002-04-02, 1103.87, 1088.25, 1075.39,,
2002-04-03, 1092.38, 1066.37, 1064.53,,
2002-04-04, 1082.32, 1046.54, 1057.57,,
2002-04-05, 1074.95, 1033.35, 1053.00,,
2002-04-08, 1075.02, 1038.00, 1049.69,,
2002-04-09, 1070.72, 1028.66, 1039.10,,
2002-04-10, 1074.84, 1036.99, 1047.88,,
2002-04-11, 1071.77, 1024.34, 1047.87,,
2002-04-12, 1060.24,  999.04, 1041.95,,
2002-04-15, 1061.20, 1003.83, 1037.04,,
2002-04-16, 1062.91, 1011.36, 1047.82,,
2002-04-17, 1071.92, 1024.61, 1056.18,,
2002-04-18, 1072.65, 1027.38, 1057.15,,
2002-04-19, 1074.12, 1028.82, 1058.96,,
2002-04-22, 1070.75, 1026.96, 1056.06,,
2002-04-23, 1071.18, 1028.50, 1053.31,,
2002-04-24, 1072.17, 1026.45, 1053.37,,
2002-04-25, 1077.03, 1032.91, 1054.17,,
2002-04-26, 1080.51, 1040.56, 1056.25,,
2002-04-29, 1080.64, 1044.41, 1054.06,,
2002-04-30, 1077.67, 1041.38, 1051.61,,
2002-05-01, 1083.06, 1047.73, 1055.17,,
2002-05-02, 1076.83, 1038.41, 1044.76,,
2002-05-03, 1091.57, 1063.12, 1065.36,,
2002-05-06, 1088.91, 1059.29, 1060.01,,
2002-05-07, 1090.11, 1061.09, 1064.73,,
2002-05-08, 1078.60, 1035.52, 1035.43,,
2002-05-09, 1085.31, 1048.26, 1062.86,,
2002-05-10, 1092.71, 1064.19, 1090.07,,
2002-05-13, 1089.69, 1056.00, 1079.49,,
2002-05-14, 1081.15, 1035.30, 1048.90,,
2002-05-15, 1084.35, 1043.58, 1070.50,,
2002-05-16, 1087.54, 1050.37, 1077.02,,
2002-05-17, 1098.58, 1070.95, 1104.45,,
2002-05-20, 1102.16, 1076.09, 1121.50,,
2002-05-21, 1100.50, 1071.90, 1129.74,,
2002-05-22, 1110.23, 1086.90, 1156.54,,
2002-05-23, 1100.65, 1066.69, 1135.78,,
2002-05-24, 1099.20, 1067.33, 1137.20,,
2002-05-27, 1099.31, 1067.75, 1137.22,,
2002-05-28, 1109.83, 1081.85, 1164.19,,
2002-05-29, 1117.85, 1096.45, 1188.66,,
2002-05-30, 1123.53, 1106.10, 1198.95,,
2002-05-31, 1117.65, 1093.82, 1190.16,,
2002-06-03, 1126.95, 1108.59, 1207.67,,
2002-06-04, 1133.68, 1117.13, 1217.69,,
2002-06-05, 1126.89, 1105.06, 1210.79,,
2002-06-06, 1134.81, 1119.54, 1219.45,,
2002-06-07, 1132.26, 1117.30, 1218.45,,
2002-06-10, 1128.09, 1109.26, 1209.19,,
2002-06-11, 1128.79, 1112.25, 1215.03,,
2002-06-12, 1133.21, 1110.47, 1216.15,,
2002-06-13, 1132.91, 1110.47, 1210.91,,
2002-06-14, 1142.53, 1139.01, 1219.21,,
2002-06-17, 1130.50, 1116.12, 1200.97,,
2002-06-18, 1142.50, 1135.87, 1219.74,,
2002-06-19, 1158.18, 1168.02, 1236.63,,
2002-06-20, 1164.52, 1174.67, 1258.22,,
2002-06-21, 1181.92, 1208.03, 1285.99,,
2002-06-24, 1182.07, 1206.46, 1276.93,,
2002-06-25, 1183.52, 1209.72, 1287.79,,
2002-06-26, 1205.56, 1254.84, 1315.56,,
2002-06-27, 1198.90, 1238.28, 1304.17,,
2002-06-28, 1198.35, 1237.17, 1301.28,,
2002-07-01, 1193.57, 1229.12, 1293.80,,
2002-07-02, 1199.74, 1245.84, 1306.53,,
2002-07-03, 1195.35, 1240.98, 1301.51,,
2002-07-04, 1191.59, 1234.53, 1291.34,,
2002-07-05, 1170.65, 1189.71, 1263.61,,
2002-07-08, 1192.56, 1228.50, 1295.90,,
2002-07-09, 1205.90, 1254.79, 1314.69,,
2002-07-10, 1217.47, 1280.89, 1325.57,,
2002-07-11, 1226.98, 1298.69, 1334.00,,
2002-07-12, 1232.15, 1304.80, 1330.55,,
2002-07-15, 1248.88, 1338.98, 1353.94,,
2002-07-16, 1249.51, 1337.78, 1346.54,,
2002-07-17, 1247.17, 1336.31, 1342.79,,
2002-07-18, 1245.03, 1336.71, 1343.59,,
2002-07-19, 1262.33, 1367.59, 1370.25,,
2002-07-22, 1259.53, 1377.57, 1371.77,,
2002-07-23, 1236.30, 1339.13, 1341.43,,
2002-07-24, 1255.53, 1372.48, 1365.33,,
2002-07-25, 1255.73, 1374.95, 1371.63,,
2002-07-26, 1240.56, 1349.10, 1344.67,,
2002-07-29, 1219.51, 1303.64, 1315.92,,
2002-07-30, 1225.03, 1312.76, 1320.41,,
2002-07-31, 1230.88, 1327.99, 1329.05,,
2002-08-01, 1238.24, 1349.77, 1343.21,,
2002-08-02, 1252.08, 1379.33, 1364.55,,
2002-08-05, 1252.93, 1389.40, 1363.89,,
2002-08-06, 1237.58, 1350.36, 1337.22,,
2002-08-07, 1245.98, 1367.10, 1354.53,,
2002-08-08, 1234.96, 1344.41, 1335.16,,
2002-08-09, 1239.24, 1351.53, 1346.71,,
2002-08-12, 1251.81, 1373.97, 1364.84,,
2002-08-13, 1257.69, 1386.47, 1372.04,,
2002-08-14, 1267.65, 1402.69, 1380.38,,
2002-08-15, 1256.51, 1376.04, 1362.91,,
2002-08-16, 1251.02, 1362.55, 1346.41,,
2002-08-19, 1243.78, 1351.25, 1337.38,,
2002-08-20, 1248.33, 1360.57, 1350.20,,
2002-08-21, 1245.65, 1357.03, 1342.24,,
2002-08-22, 1232.98, 1331.52, 1325.15,,
2002-08-23, 1238.16, 1342.17, 1335.48,,
2002-08-26, 1241.32, 1349.42, 1338.33,,
2002-08-27, 1247.32, 1351.58, 1341.03,,
2002-08-28, 1248.50, 1357.66, 1351.47,,
2002-08-29, 1256.18, 1375.85, 1363.40,,
2002-08-30, 1256.97, 1379.29, 1365.03,,
2002-09-02, 1259.55, 1385.50, 1372.24,,
2002-09-03, 1275.88, 1414.04, 1402.79,,
2002-09-04, 1271.98, 1416.87, 1404.32,,
2002-09-05, 1278.62, 1435.57, 1415.94,,
2002-09-06, 1274.75, 1426.10, 1397.30,,
2002-09-09, 1272.14, 1420.68, 1392.07,,
2002-09-10, 1267.07, 1410.73, 1389.74,,
2002-09-11, 1261.70, 1397.75, 1378.00,,
2002-09-12, 1268.55, 1407.40, 1396.86,,
2002-09-13, 1270.21, 1416.41, 1396.46,,
2002-09-16, 1273.68, 1423.77, 1398.75,,
2002-09-17, 1268.83, 1412.67, 1395.61,,
2002-09-18, 1269.19, 1416.76, 1402.57,,
2002-09-19, 1273.72, 1427.53, 1423.75,,
2002-09-20, 1273.89, 1429.67, 1416.50,,
2002-09-23, 1281.19, 1449.54, 1426.79,,
2002-09-24, 1286.17, 1459.11, 1440.61,,
2002-09-25, 1278.56, 1440.00, 1424.44,,
2002-09-26, 1273.15, 1432.08, 1415.21,,
2002-09-27, 1278.02, 1443.82, 1426.80,,
2002-09-30, 1283.51, 1459.85, 1452.21,,
2002-10-01, 1281.06, 1455.32, 1429.41,,
2002-10-02, 1275.63, 1443.97, 1426.60,,
2002-10-03, 1275.36, 1437.62, 1433.34,,
2002-10-04, 1276.24, 1441.07, 1436.08,,
2002-10-07, 1285.76, 1461.38, 1447.42,,
2002-10-08, 1282.84, 1458.17, 1441.48,,
2002-10-09, 1287.36, 1467.50, 1457.45,,
2002-10-10, 1279.64, 1450.33, 1441.81,,
2002-10-11, 1269.42, 1427.71, 1419.84,,
2002-10-14, 1273.88, 1440.13, 1422.40,,
2002-10-15, 1257.10, 1400.24, 1390.24,,
2002-10-16, 1252.69, 1390.15, 1387.03,,
2002-10-17, 1244.60, 1369.58, 1371.94,,
2002-10-18, 1244.95, 1371.22, 1369.79,,
2002-10-21, 1237.29, 1349.28, 1357.79,,
2002-10-22, 1236.86, 1351.17, 1361.68,,
2002-10-23, 1238.07, 1354.15, 1364.96,,
2002-10-24, 1239.25, 1357.26, 1369.42,,
2002-10-25, 1236.44, 1350.07, 1372.87,,
2002-10-28, 1238.73, 1349.26, 1379.39,,
2002-10-29, 1237.15, 1355.06, 1397.30,,
2002-10-30, 1233.67, 1349.91, 1388.17,,
2002-10-31, 1240.61, 1360.84, 1401.31,,
2002-11-01, 1240.03, 1354.58, 1400.32,,
2002-11-04, 1239.81, 1352.55, 1391.39,,
2002-11-05, 1237.68, 1346.74, 1386.77,,
2002-11-06, 1241.96, 1353.60, 1391.77,,
2002-11-07, 1252.37, 1370.93, 1414.95,,
2002-11-08, 1257.62, 1377.24, 1430.47,,
2002-11-11, 1256.62, 1377.93, 1435.55,,
2002-11-12, 1251.66, 1370.76, 1429.56,,
2002-11-13, 1247.35, 1367.33, 1428.04,,
2002-11-14, 1239.79, 1351.61, 1414.87,,
2002-11-15, 1242.35, 1355.12, 1417.37,,
2002-11-18, 1240.77, 1347.94, 1414.05,,
2002-11-19, 1237.50, 1345.65, 1413.06,,
2002-11-20, 1234.11, 1335.69, 1407.76,,
2002-11-21, 1228.66, 1320.33, 1399.44,,
2002-11-22, 1223.78, 1310.30, 1394.78,,
2002-11-25, 1213.57, 1293.39, 1380.17,,
2002-11-26, 1213.54, 1296.76, 1387.80,,
2002-11-27, 1206.80, 1281.84, 1368.12,,
2002-11-28, 1205.94, 1279.15, 1370.76,,
2002-11-29, 1211.86, 1287.21, 1376.74,,
2002-12-02, 1213.35, 1292.23, 1378.39,,
2002-12-03, 1210.89, 1285.77, 1379.65,,
2002-12-04, 1216.36, 1297.73, 1394.28,,
2002-12-05, 1217.78, 1300.19, 1403.17,,
2002-12-06, 1216.53, 1301.10, 1411.36,,
2002-12-09, 1216.19, 1298.11, 1416.93,,
2002-12-10, 1216.15, 1301.10, 1412.59,,
2002-12-11, 1218.23, 1307.86, 1414.83,,
2002-12-12, 1231.46, 1326.30, 1432.71,,
2002-12-13, 1229.22, 1319.67, 1429.80,,
2002-12-16, 1228.37, 1324.42, 1427.23,,
2002-12-17, 1235.48, 1334.36, 1443.56,,
2002-12-18, 1240.48, 1348.37, 1446.23,,
2002-12-19, 1242.25, 1351.20, 1455.75,,
2002-12-20, 1240.10, 1348.50, 1452.79,,
2002-12-23, 1241.87, 1359.28, 1451.03,,
2002-12-24, 1250.00, 1373.01, 1461.94,,
2002-12-25, 1250.36, 1373.97, 1462.05,,
2002-12-26, 1252.56, 1380.71, 1463.73,,
2002-12-27, 1267.56, 1411.91, 1478.38,,
2002-12-30, 1268.82, 1404.71, 1481.09,,
2002-12-31, 1267.76, 1407.52, 1479.45,,
2003-01-01, 1267.56, 1407.52, 1479.49,,
2003-01-02, 1243.39, 1362.34, 1452.63,,
2003-01-03, 1254.16, 1380.32, 1467.51,,
2003-01-06, 1255.42, 1374.11, 1476.89,,
2003-01-07, 1248.77, 1362.43, 1475.14,,
2003-01-08, 1263.67, 1394.04, 1489.52,,
2003-01-09, 1262.58, 1388.46, 1482.58,,
2003-01-10, 1272.06, 1403.46, 1499.09,,
2003-01-13, 1270.85, 1400.79, 1497.61,,
2003-01-14, 1272.27, 1404.29, 1500.44,,
2003-01-15, 1278.20, 1417.91, 1505.95,,
2003-01-16, 1288.44, 1438.76, 1519.06,,
2003-01-17, 1300.62, 1456.60, 1537.27,,
2003-01-20, 1305.08, 1465.48, 1537.00,,
2003-01-21, 1305.14, 1469.00, 1545.40,,
2003-01-22, 1309.02, 1480.02, 1547.82,,
2003-01-23, 1314.08, 1483.12, 1555.77,,
2003-01-24, 1333.44, 1519.61, 1579.24,,
2003-01-27, 1328.63, 1510.95, 1570.97,,
2003-01-28, 1326.83, 1506.72, 1567.81,,
2003-01-29, 1336.24, 1524.50, 1573.52,,
2003-01-30, 1333.65, 1522.82, 1567.48,,
2003-01-31, 1330.11, 1515.05, 1563.61,,
2003-02-03, 1325.88, 1506.11, 1557.27,,
2003-02-04, 1349.69, 1542.86, 1582.23,,
2003-02-05, 1338.31, 1520.18, 1563.26,,
2003-02-06, 1349.78, 1542.68, 1577.55,,
2003-02-07, 1357.62, 1560.73, 1585.22,,
2003-02-10, 1346.15, 1536.38, 1568.57,,
2003-02-11, 1349.14, 1543.61, 1570.49,,
2003-02-12, 1348.35, 1541.29, 1573.34,,
2003-02-13, 1364.04, 1567.18, 1597.39,,
2003-02-14, 1349.47, 1543.99, 1575.82,,
2003-02-17, 1342.72, 1530.87, 1564.25,,
2003-02-18, 1333.53, 1515.40, 1561.54,,
2003-02-19, 1351.33, 1548.59, 1585.05,,
2003-02-20, 1360.08, 1563.61, 1599.81,,
2003-02-21, 1359.58, 1565.80, 1588.81,,
2003-02-24, 1381.86, 1605.89, 1620.14,,
2003-02-25, 1382.93, 1605.40, 1623.32,,
2003-02-26, 1391.38, 1623.87, 1635.25,,
2003-02-27, 1382.66, 1609.58, 1624.87,,
2003-02-28, 1392.44, 1627.28, 1635.53,,
2003-03-03, 1396.37, 1630.21, 1641.27,,
2003-03-04, 1399.02, 1637.06, 1647.28,,
2003-03-05, 1406.83, 1648.19, 1666.65,,
2003-03-06, 1407.24, 1650.50, 1667.59,,
2003-03-07, 1418.71, 1673.93, 1677.07,,
2003-03-10, 1425.42, 1688.83, 1685.53,,
2003-03-11, 1413.36, 1675.49, 1668.86,,
2003-03-12, 1403.54, 1660.75, 1659.49,,
2003-03-13, 1361.83, 1576.55, 1607.49,,
2003-03-14, 1354.22, 1557.47, 1599.56,,
2003-03-17, 1339.82, 1535.51, 1567.44,,
2003-03-18, 1327.56, 1511.40, 1557.24,,
2003-03-19, 1314.04, 1487.67, 1531.44,,
2003-03-20, 1309.86, 1475.92, 1535.71,,
2003-03-21, 1301.54, 1462.49, 1504.34,,
2003-03-24, 1306.91, 1469.51, 1539.35,,
2003-03-25, 1309.29, 1472.89, 1539.16,,
2003-03-26, 1308.00, 1468.62, 1543.65,,
2003-03-27, 1310.68, 1468.62, 1553.16,,
2003-03-28, 1310.98, 1471.85, 1564.89,,
2003-03-31, 1315.34, 1478.91, 1595.60,,
2003-04-01, 1313.88, 1474.48, 1588.44,,
2003-04-02, 1309.75, 1463.71, 1557.25,,
2003-04-03, 1310.29, 1467.23, 1554.95,,
2003-04-04, 1308.61, 1463.41, 1545.78,,
2003-04-07, 1297.61, 1444.39, 1524.87,,
2003-04-08, 1304.24, 1454.06, 1542.88,,
2003-04-09, 1307.98, 1458.72, 1553.88,,
2003-04-10, 1311.65, 1460.32, 1554.67,,
2003-04-11, 1311.56, 1461.34, 1543.54,,
2003-04-14, 1309.81, 1460.91, 1540.25,,
2003-04-15, 1312.83, 1463.68, 1548.40,,
2003-04-16, 1314.39, 1463.39, 1556.12,,
2003-04-17, 1316.26, 1465.73, 1557.72,,
2003-04-18, 1316.78, 1465.88, 1557.34,,
2003-04-21, 1316.69, 1465.73, 1556.31,,
2003-04-22, 1321.46, 1470.71, 1562.59,,
2003-04-23, 1319.81, 1470.86, 1556.12,,
2003-04-24, 1321.06, 1471.01, 1565.31,,
2003-04-25, 1324.21, 1479.25, 1571.36,,
2003-04-28, 1325.31, 1480.58, 1566.66,,
2003-04-29, 1327.69, 1484.13, 1568.26,,
2003-04-30, 1336.64, 1490.22, 1583.90,,
2003-05-01, 1341.46, 1493.20, 1588.85,,
2003-05-02, 1337.03, 1486.92, 1589.03,,
2003-05-05, 1344.71, 1493.32, 1597.88,,
2003-05-06, 1356.01, 1510.34, 1607.27,,
2003-05-07, 1352.82, 1504.75, 1615.24,,
2003-05-08, 1359.28, 1514.08, 1626.33,,
2003-05-09, 1359.62, 1513.33, 1628.88,,
2003-05-12, 1368.59, 1524.52, 1637.85,,
2003-05-13, 1369.53, 1526.66, 1643.32,,
2003-05-14, 1371.10, 1530.78, 1648.32,,
2003-05-15, 1361.59, 1516.54, 1638.53,,
2003-05-16, 1384.72, 1557.34, 1663.66,,
2003-05-19, 1389.31, 1560.14, 1661.75,,
2003-05-20, 1403.17, 1585.73, 1679.49,,
2003-05-21, 1399.73, 1580.02, 1671.71,,
2003-05-22, 1400.12, 1583.81, 1672.19,,
2003-05-23, 1408.91, 1600.92, 1677.16,,
2003-05-26, 1412.54, 1607.32, 1682.29,,
2003-05-27, 1410.44, 1602.34, 1674.01,,
2003-05-28, 1393.60, 1574.78, 1659.07,,
2003-05-29, 1411.61, 1607.53, 1678.79,,
2003-05-30, 1408.87, 1599.82, 1676.97,,
2003-06-02, 1406.22, 1591.50, 1676.56,,
2003-06-03, 1420.60, 1616.17, 1684.23,,
2003-06-04, 1418.47, 1606.79, 1684.35,,
2003-06-05, 1432.84, 1632.02, 1698.84,,
2003-06-06, 1424.60, 1617.50, 1684.42,,
2003-06-09, 1425.93, 1627.36, 1690.00,,
2003-06-10, 1433.07, 1643.31, 1700.78,,
2003-06-11, 1443.59, 1657.94, 1711.96,,
2003-06-12, 1442.26, 1651.14, 1712.86,,
2003-06-13, 1450.86, 1666.66, 1726.51,,
2003-06-16, 1446.00, 1652.66, 1720.85,,
2003-06-17, 1438.50, 1633.49, 1712.15,,
2003-06-18, 1423.16, 1593.30, 1694.53,,
2003-06-19, 1422.79, 1591.23, 1693.58,,
2003-06-20, 1405.91, 1561.16, 1680.01,,
2003-06-23, 1405.99, 1563.97, 1684.31,,
2003-06-24, 1403.73, 1558.34, 1681.79,,
2003-06-25, 1405.76, 1556.94, 1683.87,,
2003-06-26, 1374.92, 1492.01, 1648.38,,
2003-06-27, 1373.72, 1489.03, 1641.80,,
2003-06-30, 1388.82, 1514.04, 1650.66,,
2003-07-01, 1395.37, 1524.19, 1658.17,,
2003-07-02, 1400.82, 1532.11, 1666.29,,
2003-07-03, 1402.24, 1531.35, 1656.40,,
2003-07-04, 1402.01, 1530.12, 1659.58,,
2003-07-07, 1402.51, 1533.49, 1650.91,,
2003-07-08, 1388.68, 1523.06, 1630.38,,
2003-07-09, 1385.24, 1523.97, 1635.22,,
2003-07-10, 1385.11, 1523.21, 1638.22,,
2003-07-11, 1387.27, 1522.15, 1643.08,,
2003-07-14, 1393.20, 1529.76, 1642.05,,
2003-07-15, 1376.32, 1503.44, 1604.88,,
2003-07-16, 1372.93, 1489.01, 1607.33,,
2003-07-17, 1357.23, 1462.06, 1592.76,,
2003-07-18, 1354.61, 1462.79, 1586.07,,
2003-07-21, 1353.53, 1456.36, 1574.12,,
2003-07-22, 1350.31, 1450.38, 1571.73,,
2003-07-23, 1356.99, 1453.58, 1586.72,,
2003-07-24, 1367.68, 1467.67, 1592.85,,
2003-07-25, 1366.34, 1468.41, 1598.29,,
2003-07-28, 1372.86, 1482.07, 1596.92,,
2003-07-29, 1375.45, 1487.55, 1595.07,,
2003-07-30, 1363.25, 1472.52, 1582.45,,
2003-07-31, 1370.91, 1490.78, 1576.73,,
2003-08-01, 1378.88, 1505.24, 1575.06,,
2003-08-04, 1363.47, 1479.05, 1561.20,,
2003-08-05, 1365.91, 1482.01, 1563.22,,
2003-08-06, 1356.24, 1459.63, 1551.64,,
2003-08-07, 1353.53, 1451.31, 1549.61,,
2003-08-08, 1346.31, 1433.61, 1542.78,,
2003-08-11, 1357.69, 1454.54, 1560.13,,
2003-08-12, 1355.99, 1451.92, 1558.34,,
2003-08-13, 1365.25, 1473.99, 1577.02,,
2003-08-14, 1378.67, 1500.23, 1586.80,,
2003-08-15, 1374.92, 1491.07, 1583.01,,
2003-08-18, 1382.47, 1504.64, 1583.61,,
2003-08-19, 1384.91, 1506.75, 1576.60,,
2003-08-20, 1394.10, 1518.20, 1583.27,,
2003-08-21, 1400.64, 1537.03, 1582.52,,
2003-08-22, 1400.65, 1538.10, 1577.72,,
2003-08-25, 1399.99, 1537.18, 1575.88,,
2003-08-26, 1394.71, 1532.41, 1570.73,,
2003-08-27, 1394.84, 1532.11, 1572.01,,
2003-08-28, 1393.23, 1525.67, 1570.94,,
2003-08-29, 1400.07, 1533.45, 1573.33,,
2003-09-01, 1406.70, 1548.02, 1583.29,,
2003-09-02, 1418.93, 1572.79, 1593.66,,
2003-09-03, 1423.47, 1580.97, 1597.45,,
2003-09-04, 1405.90, 1550.14, 1579.18,,
2003-09-05, 1389.70, 1514.18, 1560.17,,
2003-09-08, 1391.36, 1514.18, 1566.98,,
2003-09-09, 1395.31, 1514.48, 1567.96,,
2003-09-10, 1380.70, 1486.92, 1548.59,,
2003-09-11, 1384.46, 1491.53, 1550.10,,
2003-09-12, 1373.73, 1468.26, 1534.66,,
2003-09-15, 1375.05, 1467.96, 1536.00,,
2003-09-16, 1386.84, 1487.93, 1549.25,,
2003-09-17, 1384.65, 1483.17, 1537.27,,
2003-09-18, 1396.03, 1499.33, 1546.18,,
2003-09-19, 1400.07, 1500.53, 1540.60,,
2003-09-22, 1403.71, 1492.13, 1528.31,,
2003-09-23, 1402.31, 1489.00, 1524.99,,
2003-09-24, 1400.17, 1483.34, 1518.67,,
2003-09-25, 1393.00, 1468.36, 1514.85,,
2003-09-26, 1387.43, 1461.01, 1505.05,,
2003-09-29, 1394.86, 1472.12, 1504.84,,
2003-09-30, 1392.45, 1466.38, 1493.23,,
2003-10-01, 1405.56, 1485.59, 1505.29,,
2003-10-02, 1405.75, 1489.15, 1523.38,,
2003-10-03, 1386.98, 1461.60, 1540.28,,
2003-10-06, 1398.01, 1480.60, 1546.87,,
2003-10-07, 1412.98, 1499.56, 1555.34,,
2003-10-08, 1412.39, 1499.86, 1556.36,,
2003-10-09, 1412.11, 1501.35, 1560.29,,
2003-10-10, 1426.76, 1524.63, 1565.19,,
2003-10-13, 1427.11, 1531.33, 1574.22,,
2003-10-14, 1427.37, 1530.26, 1575.50,,
2003-10-15, 1416.88, 1515.27, 1570.49,,
2003-10-16, 1414.38, 1512.08, 1571.93,,
2003-10-17, 1415.25, 1511.33, 1574.62,,
2003-10-20, 1412.57, 1510.42, 1572.15,,
2003-10-21, 1419.74, 1514.05, 1572.93,,
2003-10-22, 1431.13, 1529.79, 1585.85,,
2003-10-23, 1416.05, 1503.63, 1575.62,,
2003-10-24, 1417.90, 1509.80, 1576.03,,
2003-10-27, 1425.95, 1521.57, 1581.34,,
2003-10-28, 1430.59, 1529.18, 1586.50,,
2003-10-29, 1435.22, 1535.76, 1590.34,,
2003-10-30, 1431.64, 1531.30, 1592.48,,
2003-10-31, 1423.63, 1514.15, 1580.14,,
2003-11-03, 1411.56, 1500.07, 1571.54,,
2003-11-04, 1422.80, 1517.47, 1577.59,,
2003-11-05, 1426.85, 1518.69, 1580.79,,
2003-11-06, 1423.97, 1515.65, 1580.30,,
2003-11-07, 1432.80, 1532.32, 1603.75,,
2003-11-10, 1439.10, 1534.62, 1607.27,,
2003-11-11, 1432.99, 1523.11, 1600.93,,
2003-11-12, 1434.73, 1529.20, 1617.55,,
2003-11-13, 1436.13, 1532.11, 1623.69,,
2003-11-14, 1431.31, 1524.91, 1618.48,,
2003-11-17, 1408.86, 1489.22, 1593.87,,
2003-11-18, 1422.69, 1508.29, 1621.12,,
2003-11-19, 1411.17, 1488.98, 1609.74,,
2003-11-20, 1410.45, 1488.24, 1615.41,,
2003-11-21, 1410.66, 1487.49, 1614.79,,
2003-11-24, 1400.45, 1475.29, 1606.83,,
2003-11-25, 1400.73, 1477.21, 1611.70,,
2003-11-26, 1412.97, 1497.15, 1634.17,,
2003-11-27, 1415.62, 1503.89, 1635.44,,
2003-11-28, 1420.76, 1512.01, 1642.69,,
2003-12-01, 1424.99, 1520.18, 1649.26,,
2003-12-02, 1433.94, 1532.79, 1657.95,,
2003-12-03, 1440.85, 1542.30, 1657.64,,
2003-12-04, 1433.04, 1531.66, 1647.13,,
2003-12-05, 1427.04, 1517.87, 1643.70,,
2003-12-08, 1436.87, 1531.68, 1647.30,,
2003-12-09, 1441.27, 1539.04, 1644.56,,
2003-12-10, 1434.05, 1528.11, 1637.94,,
2003-12-11, 1433.42, 1531.01, 1643.84,,
2003-12-12, 1445.33, 1546.63, 1647.07,,
2003-12-15, 1446.11, 1545.86, 1643.62,,
2003-12-16, 1446.79, 1548.02, 1645.00,,
2003-12-17, 1447.88, 1550.81, 1644.74,,
2003-12-18, 1453.92, 1563.52, 1654.40,,
2003-12-19, 1444.46, 1548.51, 1649.72,,
2003-12-22, 1437.01, 1537.21, 1641.99,,
2003-12-23, 1439.34, 1537.67, 1638.21,,
2003-12-24, 1452.04, 1558.43, 1658.69,,
2003-12-25, 1452.02, 1558.27, 1659.30,,
2003-12-26, 1452.07, 1557.34, 1658.69,,
2003-12-29, 1458.97, 1565.75, 1660.73,,
2003-12-30, 1465.81, 1573.89, 1672.13,,
2003-12-31, 1467.46, 1575.15, 1672.59,,
2004-01-01, 1466.76, 1573.89,,,
2004-01-02, 1472.86, 1579.08, 1679.51,,
2004-01-05, 1496.70, 1616.66, 1707.93,,
2004-01-06, 1502.27, 1630.73, 1721.02,,
2004-01-07, 1496.97, 1618.82, 1710.12,,
2004-01-08, 1511.44, 1644.56, 1731.42,,
2004-01-09, 1521.71, 1669.73, 1756.53,,
